Mass	Radius	phi	RhoND	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.9999643	0.975	1.0256408042394196	0.0015165376654189425	124400.0	0.002136	34550000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999664	0.9755	1.025115122219216	0.0014576085332888994	121700.0	0.002053	32450000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999684	0.976	1.0245899777311152	0.001400099380246327	119000.0	0.001972	30430000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999704	0.9765	1.0240653699762108	0.0013440102062912257	116300.0	0.001893	28500000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999723	0.977	1.0235412981571783	0.0012879210323361245	113700.0	0.001814	26650000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999741	0.9775	1.0230177615044866	0.001233251837468494	111000.0	0.001737	24880000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999758	0.978	1.0224947592501257	0.0011800026216883346	108300.0	0.001662	23180000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999775	0.9785	1.0219722906014894	0.001126753405908175	105700.0	0.001587	21560000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999979	0.9790000000000001	1.021450354793622	0.001075634158759222	103000.0	0.001515	20020000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999806	0.9795	1.0209289510370712	0.0010245149116102688	100400.0	0.001443	18550000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999982	0.98	1.0204080785438892	0.0009748156435487866	97740.0	0.001373	17150000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999834	0.9805	1.0198877365537922	0.0009265363545747754	95080.0	0.0013050000000000002	15820000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999847	0.981	1.0193679242819629	0.0008789670551444996	92420.0	0.0012380000000000002	14560000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999859	0.9815	1.0188486409711326	0.0008328177348016946	89750.0	0.001173	13370000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999871	0.982	1.0183298858395988	0.0007880883935463606	87070.0	0.00111	12240000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999882	0.9825	1.0178116581071956	0.0007440690418347621	84370.0	0.001048	11170000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999892	0.983	1.0172939570212172	0.0007013276713018874	81670.0	0.0009878	10170000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999902	0.9835	1.0167767818045883	0.0006597222840389894	78960.0	0.0009292	9222000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999911	0.9840000000000001	1.0162601316817623	0.0006193238790004416	76230.0	0.0008722999999999999	8335000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999992	0.9845	1.0157440058787657	0.0005799904582774973	73500.0	0.0008169000000000001	7503000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999928	0.985	1.0152284036231451	0.0005417930208245295	70760.0	0.0007631000000000001	6727000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999936	0.9855	1.0147133241440138	0.0005046605676871649	68030.0	0.0007107999999999999	6003000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999943	0.986	1.0141987666719974	0.0004685930988654036	65300.0	0.00066	5330000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999995	0.9865	1.0136847304392798	0.00043351961540487186	62590.0	0.0006106	4707000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999956	0.987	1.0131712146795493	0.00039951111625994337	59900.0	0.0005627000000000001	4133000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999961	0.9875	1.0126582186536826	0.0003664966024762445	57240.0	0.0005162000000000001	3605000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999966	0.988	1.01214574159839	0.00033454707300814877	54620.0	0.0004712	3123000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999971	0.9885	1.0116337827262882	0.00030359152890128266	52050.0	0.0004276	2684000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999975	0.9890000000000001	1.0111223412771464	0.0002737719680643934	49540.0	0.0003856000000000001	2288000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999979	0.9895	1.010611416492269	0.0002450173915431072	47090.0	0.0003451	1932000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999983	0.99	1.010101007588935	0.0002174697972461714	44710.0	0.0003063	1615000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999985999999998	0.9905	1.0095911138114846	0.0001912711830823329	42410.0	0.0002694	1335000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999988	0.991	1.00908173443124	0.00016656354696033892	40180.0	0.0002346	1091000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999999	0.9915	1.0085728686955104	0.00014334688888018938	38030.0	0.0002019	878900000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999992	0.992	1.0080645158276669	0.00012190520465937848	35940.0	0.0001717	698000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999994	0.9925	1.007556675052646	0.0001021674953435327	33930.0	0.0001439	545400000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999995	0.993	1.0070493456222973	8.434675779577265e-05	31980.0	0.0001188	418500000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999997	0.9935	1.00654252676465	6.845719180697305e-05	30090.0	9.642e-05	314700000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999997	0.9940000000000001	1.0060362177345372	5.446329789994714e-05	28270.0	7.671e-05	231300000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999998	0.9945	1.0055304177883415	4.237927586556961e-05	26510.0	5.969e-05	165700000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999999	0.995	1.0050251261333358	3.2148326540341626e-05	24820.0	4.528e-05	115300000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999999	0.9955	1.004520342028888	2.3685251179014943e-05	23200.0	3.336e-05	77670000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999999	0.996	1.0040160647358538	1.6876451454591886e-05	21650.0	2.377e-05	50370000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.9965	1.00351229346617	1.1572829562887998e-05	20150.0	1.63e-05	31290000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.997	1.003009027458505	7.589788222532067e-06	18690.0	1.069e-05	18470000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.9975	1.0025062659782291	4.724270424015751e-06	17260.0	6.654e-06	10270000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.998	1.0020040082670354	2.7654092728496164e-06	15840.0	3.895e-06	5309000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.9985	1.001502253568134	1.5002079059130268e-06	14390.0	2.113e-06	2501000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.9990000000000001	1.0010010011262511	7.405190941160848e-07	12830.0	1.043e-06	1040000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	0.9995	1.000500250187625	3.233292382171285e-07	10830.0	4.554e-07	354800.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
1.0	1.0	1.0	1.2062722348065464e-07	5776.0	1.6989999999999998e-07	65890.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
